datetime,gps_time_str,lat,lon,val_4,su202,temp_C,humidity_pct,pressure_hPa,cpm,o3_ppm,alt_m
2000-01-01 13:52:50,GPS Time :2025-10-5 8:34,25.293445,76.21929,2475.4,0.61,30.43,51.81,759.71,0.0,0.1,2251.7425895906404
2000-01-01 13:52:56,GPS Time :2025-10-5 8:34,25.293417,76.219578,2495.8,0.56,30.39,51.62,757.9,60.0,0.1,2271.9131111134807
2000-01-01 13:53:03,GPS Time :2025-10-5 8:34,25.293417,76.219578,2495.8,0.56,30.37,51.13,756.29,12.0,0.1,2289.887652661909
2000-01-01 13:53:10,GPS Time :2025-10-5 8:34,25.293142,76.220207,2533.4,0.58,30.35,51.52,754.81,12.0,0.0,2306.438188239623
2000-01-01 13:53:16,GPS Time :2025-10-5 8:34,25.293095,76.220546,2551.0,0.5,30.33,52.72,753.23,48.0,0.0,2324.1360305628964
2000-01-01 13:53:23,GPS Time :2025-10-5 8:35,25.292946,76.220829,2566.5,0.44,30.28,50.13,751.72,36.0,0.0,2341.0779071452666
2000-01-01 13:53:29,GPS Time :2025-10-5 8:35,25.292808,76.221207,2584.8,0.6,30.26,50.92,750.21,72.0,0.1,2358.0473642002567
2000-01-01 13:53:36,GPS Time :2025-10-5 8:35,25.292808,76.221207,2584.8,0.62,30.23,50.5,748.62,12.0,0.1,2375.94578695143
2000-01-01 13:53:43,GPS Time :2025-10-5 8:35,25.292611,76.221712,2619.3,0.5,30.19,49.71,747.09,24.0,0.1,2393.197883983303
2000-01-01 13:53:49,GPS Time :2025-10-5 8:35,25.292521,76.222089,2637.5,0.57,30.16,50.71,745.47,36.0,0.1,2411.4960229267313
2000-01-01 13:53:56,GPS Time :2025-10-5 8:35,25.292399,76.222326,2653.8,0.63,30.12,50.53,744.05,12.0,0.1,2427.5616339415888
2000-01-01 13:54:02,GPS Time :2025-10-5 8:35,25.292301,76.222584,2671.3,0.56,30.1,49.77,742.57,36.0,0.1,2444.332519550507
2000-01-01 13:54:09,GPS Time :2025-10-5 8:35,25.292205,76.222917,2671.3,0.59,30.07,50.56,740.98,24.0,0.1,2462.3800767537664
2000-01-01 13:54:16,GPS Time :2025-10-5 8:35,25.292036,76.223159,2704.9,0.58,30.06,50.94,739.55,24.0,0.1,2478.638332501089
2000-01-01 13:54:22,GPS Time :2025-10-5 8:36,25.291975,76.22348,2722.7,0.59,30.01,48.81,737.71,36.0,0.1,2499.595539823778
2000-01-01 13:54:29,GPS Time :2025-10-5 8:36,25.29187,76.223765,2741.2,0.57,29.98,48.82,736.28,12.0,0.1,2515.9121857883288
2000-01-01 13:54:35,GPS Time :2025-10-5 8:36,25.291659,76.223989,2759.3,0.5,29.95,49.42,734.58,72.0,0.1,2535.343018037279
2000-01-01 13:54:42,GPS Time :2025-10-5 8:36,25.291565,76.224279,2759.3,0.45,29.92,48.12,732.91,36.0,0.1,2554.466441306806
2000-01-01 13:54:49,GPS Time :2025-10-5 8:36,25.291463,76.224515,2797.5,0.53,29.91,49.7,731.44,12.0,0.1,2571.3288563053147
2000-01-01 13:54:55,GPS Time :2025-10-5 8:36,25.291346,76.224702,2815.7,0.46,29.87,48.65,729.76,0.0,0.0,2590.6338240488035
2000-01-01 13:55:02,GPS Time :2025-10-5 8:36,25.291346,76.224702,2815.7,0.45,29.81,46.87,727.94,36.0,0.1,2611.5881937902273
2000-01-01 13:55:08,GPS Time :2025-10-5 8:36,25.291135,76.225145,2855.6,0.52,29.78,48.65,726.15,24.0,0.0,2632.2385840242746
2000-01-01 13:55:15,GPS Time :2025-10-5 8:36,25.291095,76.225299,2855.6,0.48,29.77,47.68,724.61,0.0,0.0,2650.0378551777007
2000-01-01 13:55:22,GPS Time :2025-10-5 8:37,25.290949,76.225475,2894.1,0.47,29.72,46.66,722.88,36.0,0.0,2670.0697123912496
2000-01-01 13:55:28,GPS Time :2025-10-5 8:37,25.290792,76.225627,2914.9,0.6,29.7,47.61,721.39,12.0,0.0,2687.3537238100485
2000-01-01 13:55:35,GPS Time :2025-10-5 8:37,25.290792,76.225627,2914.9,0.65,29.66,45.96,719.64,48.0,0.0,2707.690691535709
2000-01-01 13:55:41,GPS Time :2025-10-5 8:37,25.290559,76.225853,2951.9,0.55,29.64,45.96,718.01,24.0,0.0,2726.6691786555075
2000-01-01 13:55:48,GPS Time :2025-10-5 8:37,25.290441,76.225974,2951.9,0.65,29.61,46.24,716.58,36.0,0.0,2743.3477687352497
2000-01-01 13:55:55,GPS Time :2025-10-5 8:37,25.290324,76.226102,2987.3,0.72,29.58,46.1,714.99,36.0,0.0,2761.924169161206
2000-01-01 13:56:01,GPS Time :2025-10-5 8:37,25.290252,76.2263,3007.8,0.7,29.53,45.22,713.35,60.0,0.0,2781.119812870886
2000-01-01 13:56:08,GPS Time :2025-10-5 8:37,25.290252,76.2263,3007.8,0.53,29.5,47.11,711.76,48.0,0.0,2799.7643725381786
2000-01-01 13:56:15,GPS Time :2025-10-5 8:37,25.289988,76.226685,3044.2,0.72,29.47,47.4,710.25,24.0,0.0,2817.502091844666
2000-01-01 13:56:21,GPS Time :2025-10-5 8:38,25.289891,76.226796,3044.2,0.52,29.45,46.52,708.64,0.0,0.0,2836.4481640773874
2000-01-01 13:56:28,GPS Time :2025-10-5 8:38,25.289783,76.226975,3080.4,0.81,29.43,45.55,706.9,60.0,0.0,2856.9632758515436
2000-01-01 13:56:34,GPS Time :2025-10-5 8:38,25.289616,76.227103,3102.1,0.68,29.38,44.17,705.36,24.0,0.0,2875.1544682233866
2000-01-01 13:56:41,GPS Time :2025-10-5 8:38,25.289616,76.227103,3102.1,0.67,29.34,45.67,703.58,24.0,0.0,2896.2207657209806
2000-01-01 13:56:48,GPS Time :2025-10-5 8:38,25.289358,76.22742,3140.9,0.75,29.31,44.58,701.99,24.0,0.0,2915.0749386475977
2000-01-01 13:56:54,GPS Time :2025-10-5 8:38,25.289085,76.227692,3140.9,0.81,29.29,45.86,700.41,12.0,0.0,2933.844818641181
2000-01-01 13:57:01,GPS Time :2025-10-5 8:38,25.289085,76.227692,3178.3,0.77,29.26,44.79,698.62,24.0,0.0,2955.1509007207546
2000-01-01 13:57:07,GPS Time :2025-10-5 8:38,25.288929,76.227844,3199.7,0.74,29.22,44.81,697.08,84.0,0.0,2973.5166782539204
2000-01-01 13:57:14,GPS Time :2025-10-5 8:38,25.288929,76.227844,3199.7,0.58,29.19,44.49,695.24,72.0,0.1,2995.50333452723
2000-01-01 13:57:21,GPS Time :2025-10-5 8:38,25.288726,76.228139,3240.4,0.58,29.15,45.26,693.05,48.0,0.1,3021.733737278122
2000-01-01 13:57:27,GPS Time :2025-10-5 8:39,25.288515,76.228201,3240.4,0.66,29.11,42.5,690.71,84.0,0.0,3049.8350208596594
2000-01-01 13:57:34,GPS Time :2025-10-5 8:39,25.2884,76.228201,3293.4,0.55,29.07,43.13,688.35,60.0,0.0,3078.254678784196
2000-01-01 13:57:40,GPS Time :2025-10-5 8:39,25.288303,76.228452,3322.8,0.69,29.04,42.82,686.61,12.0,0.0,3099.2587301753697
2000-01-01 13:57:47,GPS Time :2025-10-5 8:39,25.288303,76.228452,3322.8,0.59,29.0,42.24,684.87,48.0,0.0,3120.305928925084
2000-01-01 13:57:54,GPS Time :2025-10-5 8:39,25.287951,76.228543,3365.4,0.59,28.97,42.87,683.2,48.0,0.0,3140.5471640963756
2000-01-01 13:58:00,GPS Time :2025-10-5 8:39,25.287715,76.228859,3365.4,0.68,28.92,41.87,681.45,36.0,0.0,3161.801075459075
2000-01-01 13:58:07,GPS Time :2025-10-5 8:39,25.287715,76.228859,3405.7,0.61,28.89,41.46,679.95,36.0,0.0,3180.0539211056666
2000-01-01 13:58:13,GPS Time :2025-10-5 8:39,25.287498,76.229063,3426.4,0.65,28.85,42.87,678.38,12.0,0.0,3199.1935246143885
2000-01-01 13:58:20,GPS Time :2025-10-5 8:39,25.287498,76.229063,3426.4,0.67,28.8,41.29,676.58,84.0,0.0,3221.181206119893
2000-01-01 13:58:27,GPS Time :2025-10-5 8:40,25.287259,76.229367,3465.5,0.67,28.77,41.14,675.12,36.0,0.0,3239.050479047607
2000-01-01 13:58:33,GPS Time :2025-10-5 8:40,25.287205,76.229597,3484.5,0.64,28.73,41.35,673.67,24.0,0.0,3256.828358620178
2000-01-01 13:58:40,GPS Time :2025-10-5 8:40,25.287153,76.229795,3501.1,0.54,28.69,40.97,672.15,48.0,0.0,3275.497777779754
2000-01-01 13:58:46,GPS Time :2025-10-5 8:40,25.287014,76.230007,3521.0,0.62,28.65,40.29,670.47,84.0,0.0,3296.1722167002467
2000-01-01 13:58:53,GPS Time :2025-10-5 8:40,25.287014,76.230007,3521.0,0.58,28.61,39.45,669.01,36.0,0.0,3314.1733858016973
2000-01-01 13:59:00,GPS Time :2025-10-5 8:40,25.286899,76.230445,3559.7,0.55,28.57,40.54,667.42,36.0,0.0,3333.8136216227763
2000-01-01 13:59:06,GPS Time :2025-10-5 8:40,25.286799,76.230699,3579.3,0.71,28.54,40.89,666.02,36.0,0.0,3351.138303829151
2000-01-01 13:59:13,GPS Time :2025-10-5 8:40,25.286727,76.230888,3595.6,0.55,28.5,41.3,664.48,48.0,0.0,3370.2295483367798
2000-01-01 13:59:19,GPS Time :2025-10-5 8:40,25.286649,76.231192,3616.3,0.62,28.46,40.16,663.02,24.0,0.0,3388.362154363035
2000-01-01 13:59:26,GPS Time :2025-10-5 8:40,25.286649,76.231192,3616.3,0.76,28.43,41.4,661.46,36.0,0.0,3407.772486111886
2000-01-01 13:59:33,GPS Time :2025-10-5 8:41,25.286441,76.231627,3652.3,0.57,28.39,40.57,659.92,60.0,0.0,3426.970361493829
2000-01-01 13:59:39,GPS Time :2025-10-5 8:41,25.286338,76.231977,3673.1,0.67,28.35,40.77,658.38,60.0,0.0,3446.204549633804
2000-01-01 13:59:46,GPS Time :2025-10-5 8:41,25.286234,76.232185,3691.0,0.65,28.31,39.71,656.92,36.0,0.0,3464.4732309695305
2000-01-01 13:59:52,GPS Time :2025-10-5 8:41,25.286191,76.232473,3709.9,0.61,28.27,40.3,655.46,48.0,0.0,3482.7748205419025
2000-01-01 13:59:59,GPS Time :2025-10-5 8:41,25.286191,76.232473,3709.9,0.84,28.23,39.62,653.95,36.0,0.0,3501.7379361861754
2000-01-01 14:00:06,GPS Time :2025-10-5 8:41,25.286023,76.23304,3746.9,0.53,28.19,41.04,652.54,12.0,0.1,3519.477256345602
2000-01-01 14:00:12,GPS Time :2025-10-5 8:41,25.285943,76.233399,3765.4,0.58,28.15,39.5,651.03,48.0,0.1,3538.5091373059577
2000-01-01 14:00:19,GPS Time :2025-10-5 8:41,25.285851,76.233676,3783.1,0.61,28.11,39.05,649.57,48.0,0.1,3556.944843747208
2000-01-01 14:00:25,GPS Time :2025-10-5 8:42,25.2858,76.234041,3802.6,0.45,28.08,39.66,648.18,12.0,0.0,3574.5278528665226
2000-01-01 14:00:32,GPS Time :2025-10-5 8:42,25.2858,76.234041,3802.6,0.4,28.03,39.31,646.61,36.0,0.0,3594.424557131477
2000-01-01 14:00:39,GPS Time :2025-10-5 8:42,25.285746,76.234747,3840.0,0.4,28.0,39.9,645.11,60.0,0.1,3613.470723815873
2000-01-01 14:00:45,GPS Time :2025-10-5 8:42,25.285651,76.235128,3859.7,0.57,27.96,40.07,643.7,36.0,0.1,3631.4068472730555
2000-01-01 14:00:52,GPS Time :2025-10-5 8:42,25.28566,76.235409,3876.5,0.41,27.95,38.55,642.06,60.0,0.0,3652.3087881796387
2000-01-01 14:00:58,GPS Time :2025-10-5 8:42,25.285643,76.23585,3898.4,0.77,27.91,39.42,640.47,36.0,0.0,3672.6147920896606
2000-01-01 14:01:05,GPS Time :2025-10-5 8:42,25.285643,76.23585,3898.4,0.67,27.86,39.0,639.19,24.0,0.0,3688.99144395654
2000-01-01 14:01:12,GPS Time :2025-10-5 8:42,25.285655,76.23677,3936.0,0.57,27.82,38.98,637.63,72.0,0.1,3708.986432826302
2000-01-01 14:01:18,GPS Time :2025-10-5 8:42,25.285655,76.237293,3956.2,0.65,27.75,37.21,636.31,60.0,0.1,3725.9362339175
2000-01-01 14:01:25,GPS Time :2025-10-5 8:43,25.285697,76.237721,3971.9,0.91,27.7,38.61,634.9,36.0,0.1,3744.07318377351
2000-01-01 14:01:31,GPS Time :2025-10-5 8:43,25.285727,76.238193,3991.1,0.62,27.66,38.86,633.61,48.0,0.1,3760.695157134833
2000-01-01 14:01:38,GPS Time :2025-10-5 8:43,25.285727,76.238193,3991.1,0.64,27.63,38.96,632.35,48.0,0.1,3776.957049642573
2000-01-01 14:01:45,GPS Time :2025-10-5 8:43,25.285713,76.239184,4023.6,0.92,27.59,40.15,630.95,36.0,0.1,3795.056622398393
2000-01-01 14:01:51,GPS Time :2025-10-5 8:43,25.285752,76.239692,4042.1,0.86,27.55,38.43,629.66,36.0,0.1,3811.762897507312
2000-01-01 14:01:58,GPS Time :2025-10-5 8:43,25.28581,76.24015,4058.5,0.87,27.52,39.07,628.35,48.0,0.1,3828.7565725287454
2000-01-01 14:02:04,GPS Time :2025-10-5 8:43,25.285785,76.240768,4076.7,0.75,27.47,38.05,626.67,48.0,0.0,3850.59202680322
2000-01-01 14:02:11,GPS Time :2025-10-5 8:43,25.285785,76.240768,4076.7,0.8,27.44,38.73,625.34,108.0,0.1,3867.9120710103853
2000-01-01 14:02:18,GPS Time :2025-10-5 8:43,25.285759,76.241796,4115.4,0.82,27.4,38.22,623.99,12.0,0.1,3885.5230999257897
2000-01-01 14:02:24,GPS Time :2025-10-5 8:44,25.285809,76.24292,4115.4,0.53,27.35,38.75,622.77,36.0,0.1,3901.464811994575
2000-01-01 14:02:31,GPS Time :2025-10-5 8:44,25.285809,76.24292,4149.9,0.64,27.33,39.43,621.42,84.0,0.1,3919.134732967076
2000-01-01 14:02:37,GPS Time :2025-10-5 8:44,25.285827,76.243481,4168.0,0.71,27.27,36.76,620.0,72.0,0.1,3937.7544482609374
2000-01-01 14:02:44,GPS Time :2025-10-5 8:44,25.285827,76.243481,4168.0,0.67,27.22,37.64,618.84,48.0,0.1,3952.99056473075
2000-01-01 14:02:51,GPS Time :2025-10-5 8:44,25.28588,76.244536,4202.0,0.7,27.17,37.0,617.39,48.0,0.1,3972.0682666203147
2000-01-01 14:02:57,GPS Time :2025-10-5 8:44,25.285888,76.245126,4202.0,0.75,27.14,37.47,616.01,36.0,0.1,3990.258703455729
2000-01-01 14:03:04,GPS Time :2025-10-5 8:44,25.285937,76.245617,4237.8,0.77,27.11,38.71,614.76,48.0,0.1,4006.764053139331
2000-01-01 14:03:10,GPS Time :2025-10-5 8:44,25.286026,76.24618,4255.8,0.61,27.06,38.33,613.54,72.0,0.1,4022.8995013198
2000-01-01 14:03:17,GPS Time :2025-10-5 8:44,25.286026,76.24618,4255.8,0.75,27.04,38.83,612.22,60.0,0.1,4040.386816892225
2000-01-01 14:03:23,GPS Time :2025-10-5 8:45,25.286116,76.247259,4289.9,0.86,26.99,38.23,610.81,60.0,0.1,4059.1002074870603
2000-01-01 14:03:30,GPS Time :2025-10-5 8:45,25.286215,76.247857,4289.9,0.59,26.98,38.99,609.63,60.0,0.1,4074.787965392666
2000-01-01 14:03:37,GPS Time :2025-10-5 8:45,25.286246,76.248417,4322.9,0.79,26.9,37.49,608.44,96.0,0.1,4090.6335927274645
2000-01-01 14:03:43,GPS Time :2025-10-5 8:45,25.286343,76.248977,4341.0,0.72,26.86,37.56,606.99,108.0,0.1,4109.975245296294
2000-01-01 14:03:50,GPS Time :2025-10-5 8:45,25.286343,76.248977,4341.0,0.74,26.85,37.5,605.81,60.0,0.1,4125.7429813477875
2000-01-01 14:03:56,GPS Time :2025-10-5 8:45,25.286493,76.250152,4375.8,0.88,26.81,37.14,604.34,72.0,0.1,4145.420666152698
2000-01-01 14:04:03,GPS Time :2025-10-5 8:45,25.286561,76.250792,4375.8,0.76,26.78,37.44,603.06,96.0,0.0,4162.586570363165
2000-01-01 14:04:10,GPS Time :2025-10-5 8:45,25.286637,76.25136,4412.1,0.58,26.74,36.71,601.51,156.0,0.0,4183.41294790895
2000-01-01 14:04:16,GPS Time :2025-10-5 8:45,25.286716,76.252097,4432.5,0.87,26.7,35.67,600.16,60.0,0.0,4201.587489262322
2000-01-01 14:04:23,GPS Time :2025-10-5 8:45,25.286716,76.252097,4432.5,0.76,26.65,36.22,598.78,84.0,0.0,4220.200158421959
2000-01-01 14:04:29,GPS Time :2025-10-5 8:46,25.28673,76.253304,4470.0,0.86,26.61,37.47,597.53,108.0,0.0,4237.089466508836
2000-01-01 14:04:36,GPS Time :2025-10-5 8:46,25.286807,76.253915,4470.0,0.75,26.56,37.71,596.17,120.0,0.0,4255.4975629442715
2000-01-01 14:04:43,GPS Time :2025-10-5 8:46,25.286774,76.254481,4505.0,0.88,26.52,36.97,594.78,60.0,0.1,4274.346892402685
2000-01-01 14:04:49,GPS Time :2025-10-5 8:46,25.28678,76.255084,4524.6,0.76,26.48,36.86,593.49,108.0,0.1,4291.87209627779
2000-01-01 14:04:56,GPS Time :2025-10-5 8:46,25.28678,76.255084,4524.6,0.8,26.44,37.35,591.97,96.0,0.1,4312.5615794461155
2000-01-01 14:05:02,GPS Time :2025-10-5 8:46,25.286746,76.25624,4563.7,0.79,26.39,36.56,590.48,84.0,0.1,4332.884513458719
2000-01-01 14:05:09,GPS Time :2025-10-5 8:46,25.286746,76.256888,4563.7,0.74,26.35,35.45,589.04,84.0,0.1,4352.564968533203
2000-01-01 14:05:16,GPS Time :2025-10-5 8:46,25.286777,76.257511,4603.0,0.66,26.32,35.69,587.68,48.0,0.1,4371.187870957401
2000-01-01 14:05:22,GPS Time :2025-10-5 8:47,25.286744,76.258192,4623.6,0.84,26.27,34.38,585.95,168.0,0.1,4394.927797053111
2000-01-01 14:05:29,GPS Time :2025-10-5 8:47,25.286794,76.258702,4644.9,0.59,26.23,36.24,584.37,48.0,0.0,4416.658989727346
2000-01-01 14:05:35,GPS Time :2025-10-5 8:47,25.286676,76.259398,4668.6,0.63,26.18,34.94,582.45,72.0,0.0,4443.130646670492
2000-01-01 14:05:42,GPS Time :2025-10-5 8:47,25.286676,76.259398,4668.6,0.71,26.13,34.85,581.03,132.0,0.0,4462.754136233207
2000-01-01 14:05:49,GPS Time :2025-10-5 8:47,25.286633,76.26039,4713.9,0.59,26.08,35.5,579.63,60.0,0.0,4482.139294654905
2000-01-01 14:05:55,GPS Time :2025-10-5 8:47,25.28669,76.26111,4735.0,0.7,26.05,36.35,578.27,96.0,0.0,4501.006931112537
2000-01-01 14:06:02,GPS Time :2025-10-5 8:47,25.286748,76.26168,4752.3,0.52,26.01,36.21,576.74,108.0,0.0,4522.276021707624
2000-01-01 14:06:08,GPS Time :2025-10-5 8:47,25.286804,76.262446,4774.4,0.81,25.97,35.27,575.27,72.0,0.0,4542.754111901982
2000-01-01 14:06:15,GPS Time :2025-10-5 8:47,25.286804,76.262446,4774.4,0.84,25.91,34.04,573.77,84.0,0.0,4563.693849088288
2000-01-01 14:06:22,GPS Time :2025-10-5 8:48,25.286895,76.263756,4814.7,0.85,25.86,34.69,572.0,96.0,0.0,4588.459831964845
2000-01-01 14:06:28,GPS Time :2025-10-5 8:48,25.287079,76.264393,4814.7,0.88,25.82,35.07,570.34,60.0,0.0,4611.743143103046
2000-01-01 14:06:35,GPS Time :2025-10-5 8:48,25.287292,76.264886,4863.7,0.73,25.79,36.19,568.74,108.0,0.0,4634.236883735192
2000-01-01 14:06:41,GPS Time :2025-10-5 8:48,25.287382,76.265479,4886.5,0.91,25.79,34.67,567.31,48.0,0.0,4654.384071387572
2000-01-01 14:06:48,GPS Time :2025-10-5 8:48,25.287382,76.265479,4886.5,1.02,25.74,33.63,565.72,60.0,0.0,4676.833830832725
2000-01-01 14:06:54,GPS Time :2025-10-5 8:48,25.287647,76.266485,4929.3,0.94,25.69,33.9,564.38,36.0,0.0,4695.793463920939
2000-01-01 14:07:01,GPS Time :2025-10-5 8:48,25.28773,76.267068,4929.3,1.04,25.62,31.82,562.74,60.0,0.0,4719.04746244902
2000-01-01 14:07:08,GPS Time :2025-10-5 8:48,25.287858,76.267531,4971.3,0.82,25.59,32.88,561.2,72.0,0.0,4740.933548779655
2000-01-01 14:07:14,GPS Time :2025-10-5 8:48,25.287909,76.26873,5014.8,0.82,25.53,31.88,559.66,96.0,0.0,4762.868322918489
2000-01-01 14:07:21,GPS Time :2025-10-5 8:48,25.287909,76.26873,5014.8,0.9,25.48,32.42,558.07,84.0,0.1,4785.566607132118
2000-01-01 14:07:27,GPS Time :2025-10-5 8:49,25.287976,76.269375,5039.6,0.97,25.45,32.52,556.53,156.0,0.1,4807.601087684603
2000-01-01 14:07:34,GPS Time :2025-10-5 8:49,25.288045,76.270042,5039.6,0.93,25.4,33.16,555.16,192.0,0.1,4827.244728938437
2000-01-01 14:07:41,GPS Time :2025-10-5 8:49,25.288084,76.270579,5082.3,0.51,25.36,32.97,553.58,84.0,0.1,4849.948240653044
2000-01-01 14:07:47,GPS Time :2025-10-5 8:49,25.288063,76.271249,5105.1,0.82,25.32,33.67,552.2,144.0,0.1,4869.820860585666
2000-01-01 14:07:54,GPS Time :2025-10-5 8:49,25.288127,76.27177,5124.2,0.72,25.25,32.06,550.68,252.0,0.1,4891.756141015588
2000-01-01 14:08:00,GPS Time :2025-10-5 8:49,25.288158,76.272392,5147.0,0.48,25.21,32.16,549.18,228.0,0.1,4913.450917700637
2000-01-01 14:08:07,GPS Time :2025-10-5 8:49,25.288158,76.272392,5147.0,0.72,25.17,31.96,547.95,240.0,0.1,4931.276469362985
2000-01-01 14:08:14,GPS Time :2025-10-5 8:49,25.288409,76.273516,5188.4,0.76,25.13,33.12,546.46,432.0,0.1,4952.913475599434
2000-01-01 14:08:20,GPS Time :2025-10-5 8:49,25.288525,76.273999,5209.8,0.7,25.08,32.38,545.04,264.0,0.1,4973.578483946193
2000-01-01 14:08:27,GPS Time :2025-10-5 8:50,25.288611,76.274463,5228.7,0.65,25.02,31.5,543.69,156.0,0.1,4993.265260976702
2000-01-01 14:08:33,GPS Time :2025-10-5 8:50,25.288742,76.274902,5250.3,0.86,24.99,32.02,542.34,300.0,0.1,5012.9916621644725
2000-01-01 14:08:40,GPS Time :2025-10-5 8:50,25.288742,76.274902,5250.3,1.03,24.95,32.3,541.01,168.0,0.1,5032.464742206045
2000-01-01 14:08:47,GPS Time :2025-10-5 8:50,25.288898,76.275661,5290.3,0.94,24.88,31.05,539.49,300.0,0.1,5054.767216357474
2000-01-01 14:08:53,GPS Time :2025-10-5 8:50,25.289023,76.276095,5290.3,0.87,24.84,30.63,538.13,252.0,0.1,5074.765234589994
2000-01-01 14:09:00,GPS Time :2025-10-5 8:50,25.289069,76.276407,5330.6,1.01,24.79,30.95,536.84,432.0,0.1,5093.771799790237
2000-01-01 14:09:06,GPS Time :2025-10-5 8:50,25.289134,76.276741,5351.1,0.93,24.75,30.58,535.57,324.0,0.1,5112.519852343739
2000-01-01 14:09:13,GPS Time :2025-10-5 8:50,25.289134,76.276741,5351.1,0.86,24.7,30.5,534.2,180.0,0.1,5132.784537101223
2000-01-01 14:09:19,GPS Time :2025-10-5 8:50,25.289231,76.277364,5391.0,0.64,24.66,31.02,532.81,132.0,0.1,5153.38811295161
2000-01-01 14:09:26,GPS Time :2025-10-5 8:51,25.289265,76.277713,5391.0,0.89,24.6,30.12,531.49,180.0,0.1,5172.994431542976
2000-01-01 14:09:33,GPS Time :2025-10-5 8:51,25.289283,76.277947,5430.2,0.92,24.56,29.75,530.3,156.0,0.1,5190.703651283617
2000-01-01 14:09:39,GPS Time :2025-10-5 8:51,25.289361,76.278229,5451.6,0.85,24.51,29.56,528.99,228.0,0.1,5210.235925217853
2000-01-01 14:09:46,GPS Time :2025-10-5 8:51,25.289408,76.278515,5469.3,0.8,24.46,30.49,527.62,312.0,0.1,5230.7047531626495
2000-01-01 14:09:52,GPS Time :2025-10-5 8:51,25.289468,76.2788,5490.5,0.97,24.47,29.25,526.26,252.0,0.1,5251.0667864723155
2000-01-01 14:09:59,GPS Time :2025-10-5 8:51,25.289468,76.2788,5490.5,1.04,24.43,29.2,524.96,444.0,0.1,5270.570366762508
2000-01-01 14:10:06,GPS Time :2025-10-5 8:51,25.289564,76.279291,5529.7,1.13,24.38,27.91,523.73,252.0,0.1,5289.059796131473
2000-01-01 14:10:12,GPS Time :2025-10-5 8:51,25.289663,76.279611,5550.5,1.02,24.34,28.46,522.45,336.0,0.1,5308.3382022672
2000-01-01 14:10:19,GPS Time :2025-10-5 8:51,25.28968,76.279889,5567.4,1.05,24.29,27.25,521.2,180.0,0.1,5327.201719450015
2000-01-01 14:10:25,GPS Time :2025-10-5 8:52,25.289724,76.280192,5587.5,1.1,24.26,29.2,520.11,384.0,0.1,5343.680631016391
2000-01-01 14:10:32,GPS Time :2025-10-5 8:52,25.289724,76.280192,5587.5,1.05,24.23,27.58,518.91,468.0,0.1,5361.85492506555
2000-01-01 14:10:39,GPS Time :2025-10-5 8:52,25.289747,76.280764,5623.0,0.91,24.18,28.04,517.73,564.0,0.1,5379.759532409559
2000-01-01 14:10:45,GPS Time :2025-10-5 8:52,25.289727,76.281108,5623.0,0.9,24.14,27.32,516.65,744.0,0.1,5396.175786797518
2000-01-01 14:10:52,GPS Time :2025-10-5 8:52,25.28979,76.281333,5658.0,0.71,24.09,27.55,515.5,888.0,0.1,5413.6866347450805
2000-01-01 14:10:58,GPS Time :2025-10-5 8:52,25.289835,76.281917,5691.3,0.84,24.05,29.32,514.44,1032.0,0.1,5429.855107440424
2000-01-01 14:11:05,GPS Time :2025-10-5 8:52,25.289835,76.281917,5691.3,0.76,24.02,28.55,513.23,1032.0,0.1,5448.344579206042
2000-01-01 14:11:11,GPS Time :2025-10-5 8:52,25.289843,76.282234,5710.3,0.78,23.95,26.96,512.14,1452.0,0.0,5465.030630559692
2000-01-01 14:11:18,GPS Time :2025-10-5 8:52,25.289898,76.282598,5710.3,0.62,23.9,27.32,510.96,1068.0,0.0,5483.126878383362
2000-01-01 14:11:25,GPS Time :2025-10-5 8:53,25.289895,76.282877,5745.2,0.73,23.85,29.3,509.82,1440.0,0.1,5500.641862834812
2000-01-01 14:11:31,GPS Time :2025-10-5 8:53,25.289929,76.28319,5765.1,0.97,23.8,28.25,508.73,2088.0,0.1,5517.418330260365
2000-01-01 14:11:38,GPS Time :2025-10-5 8:53,25.290043,76.28346,5780.1,0.73,23.75,28.59,507.55,1824.0,0.1,5535.612854431461
2000-01-01 14:11:44,GPS Time :2025-10-5 8:53,25.290091,76.283826,5798.9,0.48,23.68,27.49,506.36,2292.0,0.0,5553.996293141265
2000-01-01 14:11:51,GPS Time :2025-10-5 8:53,25.290091,76.283826,5798.9,0.68,23.64,28.37,505.17,3372.0,0.1,5572.414750055005
2000-01-01 14:11:58,GPS Time :2025-10-5 8:53,25.290247,76.284493,5836.0,0.82,23.6,28.58,504.0,3996.0,0.1,5590.557938274507
2000-01-01 14:12:04,GPS Time :2025-10-5 8:53,25.290397,76.284797,5836.0,0.67,23.56,28.03,502.87,6996.0,0.1,5608.113252683629
2000-01-01 14:12:11,GPS Time :2025-10-5 8:53,25.290474,76.28507,5871.3,0.55,23.51,29.95,501.72,10572.0,0.1,5626.012108964084
2000-01-01 14:12:17,GPS Time :2025-10-5 8:53,25.290552,76.285425,5891.1,0.92,23.46,28.64,500.63,15480.0,0.1,5643.007805519746
2000-01-01 14:12:24,GPS Time :2025-10-5 8:53,25.290552,76.285425,5891.1,1.08,23.4,27.59,499.34,19752.0,0.1,5663.160738722541
2000-01-01 14:12:30,GPS Time :2025-10-5 8:54,25.290818,76.286025,5927.2,0.91,23.33,26.76,498.26,41508.0,0.1,5680.065411117402
