fid,Pressure_h,Radiation_,UV_mWcm2,Latitude,Longitude,Altitude_m,aod55_Octo,aod47_Octo,UVAI_Octob
789,877.62,0,0.32,25.293267,76.206264,1195.64564998927,0,0,-1.71366
790,878.63,12,1.01,25.548114,76.854304,1186.2051742808,0,0,-1.70276
791,879.49,12,0.33,25.293267,76.206264,1178.17367353411,0,0,-1.71366
792,880.91,48,1.03,25.548296,76.854491,1164.92626642218,0,0,-1.70276
793,881.29,48,0.31,25.293376,76.206109,1161.38411861837,0,0,-1.71366
794,883.12,60,0.28,25.293364,76.2059,1144.34317931646,0,0,-1.71366
795,883.17,12,0.96,25.548659,76.855111,1143.87798133005,0,0,-1.70276
796,885.07,24,0.29,25.293482,76.205693,1126.21624007808,0,0,-1.71366
797,885.34,48,1.05,25.548659,76.855111,1123.70890567754,0,0,-1.70276
798,886.88,0,0.32,25.293547,76.205571,1109.41963878007,0,0,-1.71366
799,887.64,24,0.94,25.548802,76.855523,1102.37519574864,0,0,-1.70276
800,888.57,12,0.24,25.293582,76.205294,1093.76166375366,0,0,-1.71366
801,889.83,24,1,25.548943,76.85589,1082.10335455864,0,0,-1.70276
802,890.49,24,0.28,25.293654,76.2051,1076.00195508311,0,0,-1.71366
803,892.02,24,0.99,25.548943,76.85589,1061.87187262487,0,0,-1.70276
804,892.61,24,0.29,25.293722,76.204938,1056.42826001111,0,0,-1.71366
805,894.39,60,1.01,25.54904,76.856224,1040.02279320684,0,0,-1.70276
806,894.5,24,0.29,25.293817,76.204614,1039.00983988634,0,0,-1.71366
807,896.62,36,0.32,25.293914,76.204423,1019.50714395682,0,0,-1.71366
808,896.7,36,1.11,25.549083,76.856437,1018.77192457301,0,0,-1.70276
809,898.7,60,0.3,25.293974,76.204184,1000.40867897273,0,0,-1.71366
810,899.11,12,1.07,25.548888,76.856652,996.648301455674,0,0,-1.70276
811,900.77,12,0.32,25.294102,76.203853,981.43753532945,0,0,-1.71366
812,901.14,0,1.11,25.548888,76.856652,978.050277649472,0,0,-1.70276
813,902.82,0,0.31,25.294343,76.203269,962.684447588273,0,0,-1.71366
814,903.3,36,1.08,25.548301,76.857259,958.298463244657,0,0,-1.70276
815,904.84,0,0.28,25.294343,76.203269,944.239492065493,0,0,-1.71366
816,905.41,12,0.98,25.548001,76.857652,939.040759529478,0,0,-1.70276
817,907.29,48,0.33,25.294477,76.202981,921.912826807724,0,0,-1.71366
818,907.45,24,0.97,25.547891,76.858041,920.456457795869,0,0,-1.70276
819,909.29,36,0.31,25.294579,76.202707,903.723141275554,0,0,-1.71366
820,909.8,96,0.98,25.547891,76.858041,899.089955815342,0,0,-1.70276
821,911.25,12,0.31,25.294775,76.202389,885.928653405729,0,0,-1.71366
822,912.01,24,0.92,25.547824,76.858627,879.037087839118,0,0,-1.70276
823,913.26,12,0.31,25.29523,76.201761,867.712383432788,0,0,-1.71366
824,914.15,0,0.85,25.547834,76.858915,859.656841120979,0,0,-1.70276
825,915.22,36,0.32,25.29523,76.201761,849.980490716737,0,0,-1.71366
826,916.52,48,0.99,25.547834,76.858915,838.236495072497,0,0,-1.70276
827,917.1,12,0.3,25.295432,76.201412,833.00121723452,0,0,-1.71366
828,918.6,24,1.04,25.547782,76.859465,819.474127565181,0,0,-1.70276
829,919.2,48,0.29,25.295645,76.201083,814.068299438204,0,0,-1.71366
830,920.87,12,0.94,25.547809,76.859742,799.037107121112,0,0,-1.70276
831,921.21,0,0.25,25.295975,76.200734,795.979569130495,0,0,-1.71366
832,923.21,36,0.22,25.296208,76.200322,778.012525438965,0,0,-1.71366
833,923.53,12,0.95,25.547829,76.860047,775.140723914162,0,0,-1.70276
834,925.28,12,0.21,25.296476,76.199933,759.449796065622,0,0,-1.71366
835,926.03,48,0.97,25.547829,76.860047,752.73246806932,0,0,-1.70276
836,927.68,0,0.21,25.296809,76.199381,737.969839054409,0,0,-1.71366
837,928.84,12,0.99,25.547823,76.860237,727.603986421322,0,0,-1.70276
838,929.71,24,0.26,25.297467,76.198412,719.836473941311,0,0,-1.71366
839,931.57,0,1.02,25.54776,76.860278,703.249790480038,0,0,-1.70276
840,931.66,12,0.22,25.297467,76.198412,702.447889431208,0,0,-1.71366
841,933.8,0,0.27,25.297735,76.197966,683.39891725975,0,0,-1.71366
842,934.58,24,1.02,25.547615,76.860293,676.46462366654,0,0,-1.70276
843,935.96,0,0.25,25.297876,76.197532,664.207729684162,0,0,-1.71366
844,937.39,36,1.04,25.547391,76.860319,651.522174006193,0,0,-1.70276
845,938.23,48,0.27,25.29824,76.197095,644.077823078465,0,0,-1.71366
846,939.85,36,1.03,25.547048,76.860347,629.736088067172,0,0,-1.70276
847,940.62,12,0.27,25.298455,76.19628,622.926354705387,0,0,-1.71366
848,942.31,0,0.9,25.547048,76.860347,607.99612764755,0,0,-1.70276
849,943.96,36,0.27,25.298455,76.19628,593.4401826486,0,0,-1.71366
850,944.68,12,0.94,25.54685,76.860383,587.094953350652,0,0,-1.70276
851,946.63,0,0.28,25.298546,76.195948,569.929600715883,0,0,-1.71366
852,946.7,12,1.04,25.546737,76.860372,569.313941120106,0,0,-1.70276
853,948.87,36,1.08,25.546636,76.860367,550.246751909078,0,0,-1.70276
854,949.26,24,0.26,25.298578,76.195558,546.823673828377,0,0,-1.71366
855,951.18,12,1.02,25.546447,76.860407,529.988181573951,0,0,-1.70276
856,951.57,24,0.28,25.298558,76.195309,526.571835156945,0,0,-1.71366
857,953.73,0,1.01,25.546447,76.860407,507.671034412869,0,0,-1.70276
858,954.07,12,0.24,25.298563,76.195073,504.69906654912,0,0,-1.71366
859,956.27,12,1,25.54606,76.860936,485.489386877862,0,0,-1.70276
860,956.46,12,0.24,25.298563,76.195073,483.832048393512,0,0,-1.71366
861,958.74,24,0.98,25.545909,76.861352,463.964751523865,0,0,-1.70276
862,958.82,36,0.24,25.298593,76.194376,463.268348417598,0,0,-1.71366
863,961,0,0.97,25.545909,76.861352,444.309449066197,0,0,-1.70276
864,961.1,12,0.24,25.298563,76.194101,443.440610485922,0,0,-1.71366
865,963.37,60,0.95,25.54568,76.862194,423.737637743615,0,0,-1.70276
866,963.67,60,0.23,25.298589,76.193938,421.136533861245,0,0,-1.71366
867,965.9,24,1,25.54547,76.86254,401.822186025632,0,0,-1.70276
868,966.14,24,0.24,25.298537,76.19373,399.745664601607,0,0,-1.71366
869,968.33,48,0.99,25.545281,76.862844,380.816676465745,0,0,-1.70276
870,969.17,12,0.27,25.298402,76.193503,373.56544004915,0,0,-1.71366
871,970.28,36,0.96,25.545059,76.863162,363.991250606027,0,0,-1.70276
872,971.44,24,0.97,25.545059,76.863162,353.995263904187,0,0,-1.70276
873,971.89,12,0.23,25.298245,76.193078,350.120112318394,0,0,-1.71366
874,972.74,24,0,25.545084,76.864789,342.804343843258,0,0,-1.70276
875,972.79,36,0,25.545084,76.864789,342.374165746629,0,0,-1.70276
876,972.83,84,0,25.545093,76.864794,342.030036159841,0,0,-1.70276
877,972.84,12,0,25.545084,76.864787,341.944005553379,0,0,-1.70276
878,972.86,60,0,25.545093,76.864794,341.771946488656,0,0,-1.70276
879,972.86,12,0,25.545087,76.864787,341.771946488656,0,0,-1.70276
880,972.86,24,0.02,25.545086,76.864786,341.771946488656,0,0,-1.70276
881,972.88,36,0.04,25.545083,76.864791,341.5998902881,0,0,-1.70276
882,972.88,48,0,25.545084,76.864787,341.5998902881,0,0,-1.70276
883,972.88,24,0,25.545083,76.864789,341.5998902881,0,0,-1.70276
884,972.9,36,0.13,25.545117,76.864782,341.427836951605,0,0,-1.70276
885,972.91,84,0.03,25.545154,76.864795,341.341811357348,0,0,-1.70276
886,972.92,48,0.01,25.545084,76.864785,341.255786479071,0,0,-1.70276
887,972.93,0,0.03,25.545146,76.864794,341.169762316749,0,0,-1.70276
888,972.93,36,0,25.545083,76.864791,341.169762316749,0,0,-1.70276
889,972.94,36,0.18,25.545141,76.864788,341.083738870377,0,0,-1.70276
890,972.94,48,0.19,25.545139,76.864784,341.083738870377,0,0,-1.70276
891,972.94,60,0.11,25.545109,76.864785,341.083738870377,0,0,-1.70276
892,972.94,24,0.1,25.545109,76.864785,341.083738870377,0,0,-1.70276
893,972.94,24,0.09,25.545101,76.864784,341.083738870377,0,0,-1.70276
894,972.94,12,0.08,25.5451,76.864786,341.083738870377,0,0,-1.70276
895,972.95,48,0.03,25.545153,76.864798,340.997716139941,0,0,-1.70276
896,972.95,12,0.03,25.545157,76.8648,340.997716139941,0,0,-1.70276
897,972.95,36,0,25.545147,76.864793,340.997716139941,0,0,-1.70276
898,972.95,36,0.13,25.545124,76.864783,340.997716139941,0,0,-1.70276
899,972.95,0,0.13,25.545113,76.86478,340.997716139941,0,0,-1.70276
900,972.95,36,0.14,25.545111,76.864781,340.997716139941,0,0,-1.70276
901,972.95,36,0.13,25.54511,76.864782,340.997716139941,0,0,-1.70276
902,972.95,96,0,25.5451,76.864792,340.997716139941,0,0,-1.70276
903,972.96,24,0.11,25.545109,76.864783,340.911694125431,0,0,-1.70276
904,972.96,12,0.09,25.545103,76.864786,340.911694125431,0,0,-1.70276
905,972.96,12,0.08,25.5451,76.864788,340.911694125431,0,0,-1.70276
906,972.96,12,0.04,25.545101,76.864789,340.911694125431,0,0,-1.70276
907,972.97,48,0.03,25.545154,76.864795,340.825672826827,0,0,-1.70276
908,972.97,60,0.01,25.545145,76.864798,340.825672826827,0,0,-1.70276
909,972.97,0,0.1,25.545105,76.864786,340.825672826827,0,0,-1.70276
910,972.97,0,0,25.545097,76.864791,340.825672826827,0,0,-1.70276
911,972.98,12,0.14,25.545144,76.86479,340.739652244115,0,0,-1.70276
912,972.98,48,0.16,25.545133,76.864783,340.739652244115,0,0,-1.70276
913,972.98,36,0.17,25.545133,76.864783,340.739652244115,0,0,-1.70276
914,972.98,0,0.13,25.545111,76.864781,340.739652244115,0,0,-1.70276
915,972.98,36,0,25.545099,76.864787,340.739652244115,0,0,-1.70276
916,972.99,48,0.02,25.545155,76.864794,340.653632377293,0,0,-1.70276
917,972.99,0,0.03,25.545156,76.864799,340.653632377293,0,0,-1.70276
918,972.99,24,0.03,25.545149,76.864793,340.653632377293,0,0,-1.70276
919,972.99,0,0,25.545144,76.86479,340.653632377293,0,0,-1.70276
920,972.99,12,0.08,25.545103,76.864786,340.653632377293,0,0,-1.70276
921,972.99,36,0.07,25.545102,76.864786,340.653632377293,0,0,-1.70276
922,973,36,0.03,25.545153,76.864801,340.567613226334,0,0,-1.70276
923,973,36,0.03,25.545155,76.864795,340.567613226334,0,0,-1.70276
924,973,48,0.03,25.545157,76.864802,340.567613226334,0,0,-1.70276
925,973,60,0.01,25.545145,76.864797,340.567613226334,0,0,-1.70276
926,973,24,0,25.545145,76.864797,340.567613226334,0,0,-1.70276
927,973,12,0.11,25.545141,76.864788,340.567613226334,0,0,-1.70276
928,973.01,0,0.02,25.545154,76.864796,340.481594791232,0,0,-1.70276
929,973.01,12,0.01,25.545153,76.864792,340.481594791232,0,0,-1.70276
930,973.01,24,0.02,25.545155,76.864803,340.481594791232,0,0,-1.70276
931,973.02,60,0.02,25.545152,76.864799,340.395577071972,0,0,-1.70276
932,973.02,36,0.02,25.545158,76.8648,340.395577071972,0,0,-1.70276
933,973.02,12,0.02,25.545158,76.864799,340.395577071972,0,0,-1.70276
934,973.03,48,0.01,25.54513,76.864775,340.309560068544,0,0,-1.70276
935,973.03,48,0.03,25.545153,76.864794,340.309560068544,0,0,-1.70276
936,973.03,12,0.03,25.545155,76.864805,340.309560068544,0,0,-1.70276
937,973.03,12,0.03,25.545155,76.864803,340.309560068544,0,0,-1.70276
938,973.03,24,0.03,25.545158,76.8648,340.309560068544,0,0,-1.70276
939,973.03,36,0.03,25.545146,76.864794,340.309560068544,0,0,-1.70276
940,973.03,60,0.14,25.54512,76.864782,340.309560068544,0,0,-1.70276
941,973.03,24,0.06,25.545102,76.864789,340.309560068544,0,0,-1.70276
942,973.04,24,0.01,25.545134,76.86477,340.223543780929,0,0,-1.70276
943,973.04,24,0.01,25.54515,76.864797,340.223543780929,0,0,-1.70276
944,973.04,36,0.03,25.545153,76.864803,340.223543780929,0,0,-1.70276
945,973.04,24,0.12,25.54511,76.864782,340.223543780929,0,0,-1.70276
946,973.04,0,0.01,25.545101,76.864789,340.223543780929,0,0,-1.70276
947,973.05,0,0.01,25.545155,76.864799,340.137528209116,0,0,-1.70276
948,973.05,36,0.03,25.545153,76.864798,340.137528209116,0,0,-1.70276
949,973.05,36,0.03,25.545153,76.864801,340.137528209116,0,0,-1.70276
950,973.06,36,0.02,25.545153,76.864797,340.051513353092,0,0,-1.70276
951,973.07,24,0.01,25.54514,76.864784,339.965499212845,0,0,-1.70276
952,973.07,48,0.01,25.545155,76.864799,339.965499212845,0,0,-1.70276
953,973.07,0,0.01,25.54515,76.864799,339.965499212845,0,0,-1.70276
954,973.07,24,0.02,25.545153,76.864794,339.965499212845,0,0,-1.70276
955,973.07,0,0.02,25.545153,76.864797,339.965499212845,0,0,-1.70276
956,973.07,12,0.03,25.545154,76.864805,339.965499212845,0,0,-1.70276
957,973.08,0,0.02,25.545154,76.864797,339.879485788363,0,0,-1.70276
958,973.08,0,0.02,25.545155,76.864794,339.879485788363,0,0,-1.70276
959,973.08,12,0.95,25.545021,76.863827,339.879485788363,0,0,-1.70276
960,973.09,72,0.03,25.545145,76.864785,339.793473079624,0,0,-1.70276
961,973.09,48,0.02,25.545143,76.864783,339.793473079624,0,0,-1.70276
962,973.09,72,0.02,25.545144,76.864782,339.793473079624,0,0,-1.70276
963,973.09,24,0.01,25.545139,76.864786,339.793473079624,0,0,-1.70276
964,973.09,12,0.02,25.545142,76.864786,339.793473079624,0,0,-1.70276
965,973.09,12,0.02,25.545154,76.864805,339.793473079624,0,0,-1.70276
966,973.1,48,0.01,25.545141,76.864785,339.707461086623,0,0,-1.70276
967,973.1,48,0.01,25.545157,76.864802,339.707461086623,0,0,-1.70276
968,973.11,48,0.02,25.545141,76.864783,339.621449809347,0,0,-1.70276
969,973.11,96,0.03,25.545145,76.864788,339.621449809347,0,0,-1.70276
970,973.11,36,0.03,25.545144,76.864786,339.621449809347,0,0,-1.70276
971,973.11,24,0.03,25.545144,76.864789,339.621449809347,0,0,-1.70276
972,973.11,48,0.01,25.545138,76.864783,339.621449809347,0,0,-1.70276
973,973.11,48,0.03,25.54515,76.864797,339.621449809347,0,0,-1.70276
974,973.12,24,0.03,25.545146,76.864787,339.53543924778,0,0,-1.70276
975,973.12,36,0.02,25.545144,76.864788,339.53543924778,0,0,-1.70276
976,973.12,12,0.03,25.545144,76.864789,339.53543924778,0,0,-1.70276
977,973.12,48,0.02,25.545145,76.864785,339.53543924778,0,0,-1.70276
978,973.12,36,0.02,25.54514,76.864776,339.53543924778,0,0,-1.70276
979,973.12,48,0.01,25.54514,76.864776,339.53543924778,0,0,-1.70276
980,973.12,36,0.02,25.545135,76.86478,339.53543924778,0,0,-1.70276
981,973.12,12,0.01,25.545134,76.864779,339.53543924778,0,0,-1.70276
982,973.12,48,0.02,25.545134,76.864781,339.53543924778,0,0,-1.70276
983,973.12,36,0.01,25.545147,76.864791,339.53543924778,0,0,-1.70276
984,973.12,72,0.02,25.545147,76.864791,339.53543924778,0,0,-1.70276
985,973.13,24,0.01,25.54514,76.864787,339.449429401908,0,0,-1.70276
986,973.13,0,0.02,25.545141,76.864786,339.449429401908,0,0,-1.70276
987,973.13,24,0.01,25.545135,76.86478,339.449429401908,0,0,-1.70276
988,973.13,60,0.01,25.545135,76.86478,339.449429401908,0,0,-1.70276
989,973.13,36,0.01,25.545144,76.864788,339.449429401908,0,0,-1.70276
990,973.14,48,0.02,25.545147,76.86479,339.363420271715,0,0,-1.70276
991,973.14,36,0.01,25.545145,76.864782,339.363420271715,0,0,-1.70276
992,973.14,24,0.01,25.545145,76.864782,339.363420271715,0,0,-1.70276
993,973.14,36,0.03,25.545145,76.864788,339.363420271715,0,0,-1.70276
994,973.14,12,0.01,25.545136,76.864772,339.363420271715,0,0,-1.70276
995,973.14,72,0.02,25.545141,76.864782,339.363420271715,0,0,-1.70276
996,973.14,24,0.02,25.54514,76.864785,339.363420271715,0,0,-1.70276
997,973.15,48,0.03,25.545146,76.864791,339.277411857198,0,0,-1.70276
998,973.15,0,0.02,25.545138,76.864785,339.277411857198,0,0,-1.70276
999,973.15,12,0.02,25.545136,76.864772,339.277411857198,0,0,-1.70276
1000,973.15,36,0.02,25.54513,76.86477,339.277411857198,0,0,-1.70276
1001,973.15,0,0.02,25.545128,76.864771,339.277411857198,0,0,-1.70276
1002,973.15,12,0.01,25.545132,76.86477,339.277411857198,0,0,-1.70276
1003,973.15,60,0.02,25.545128,76.864771,339.277411857198,0,0,-1.70276
1004,973.15,12,0.01,25.545135,76.86478,339.277411857198,0,0,-1.70276
1005,973.15,24,0.02,25.54514,76.864787,339.277411857198,0,0,-1.70276
1006,973.16,36,0.02,25.54514,76.864788,339.191404158335,0,0,-1.70276
1007,973.16,24,0.03,25.545141,76.864786,339.191404158335,0,0,-1.70276
1008,973.16,24,0.03,25.545145,76.864788,339.191404158335,0,0,-1.70276
1009,973.16,36,0.03,25.545143,76.864785,339.191404158335,0,0,-1.70276
1010,973.16,48,0.01,25.545138,76.864783,339.191404158335,0,0,-1.70276
1011,973.17,12,0.02,25.545143,76.864784,339.105397175113,0,0,-1.70276
1012,973.17,48,0.02,25.545144,76.864779,339.105397175113,0,0,-1.70276
1013,973.17,12,0.01,25.54514,76.864774,339.105397175113,0,0,-1.70276
1014,973.17,12,0.02,25.545133,76.86478,339.105397175113,0,0,-1.70276
1015,973.17,0,0.02,25.545156,76.864802,339.105397175113,0,0,-1.70276
1016,973.18,36,0.02,25.545144,76.864789,339.019390907521,0,0,-1.70276
1017,973.18,12,0.03,25.545147,76.86479,339.019390907521,0,0,-1.70276
1018,973.18,24,0.01,25.545143,76.864783,339.019390907521,0,0,-1.70276
1019,973.18,24,0.01,25.545133,76.86478,339.019390907521,0,0,-1.70276
1020,973.19,36,0.04,25.545143,76.864793,338.93338535554,0,0,-1.70276
1021,973.19,0,0.03,25.545141,76.864786,338.93338535554,0,0,-1.70276
1022,973.2,36,0.02,25.545141,76.864783,338.84738051917,0,0,-1.70276
1023,973.21,48,0.04,25.545142,76.864793,338.761376398386,0,0,-1.70276
1024,973.21,48,0.03,25.545139,76.864787,338.761376398386,0,0,-1.70276
1025,973.22,36,0.02,25.545144,76.864785,338.675372993179,0,0,-1.70276
1026,973.23,12,0.04,25.545139,76.864785,338.589370303533,0,0,-1.70276
1027,973.24,0,0.03,25.545135,76.864782,338.503368329434,0,0,-1.70276
1028,973.24,0,0.03,25.54514,76.864787,338.503368329434,0,0,-1.70276
1029,973.24,12,0.04,25.545142,76.864793,338.503368329434,0,0,-1.70276
1030,973.25,24,0.03,25.545135,76.864782,338.417367070877,0,0,-1.70276
1031,973.25,24,0.03,25.545142,76.86479,338.417367070877,0,0,-1.70276
1032,973.26,12,0.02,25.545134,76.864784,338.331366527838,0,0,-1.70276
1033,973.27,24,0.03,25.545136,76.864785,338.245366700315,0,0,-1.70276
1034,973.28,24,0.02,25.545136,76.864775,338.159367588281,0,0,-1.70276
1035,973.28,96,0.03,25.545134,76.864784,338.159367588281,0,0,-1.70276
1036,973.28,12,0.04,25.545137,76.864781,338.159367588281,0,0,-1.70276
1037,973.29,24,0.04,25.545137,76.86478,338.073369191734,0,0,-1.70276
1038,973.29,48,0.02,25.545142,76.86479,338.073369191734,0,0,-1.70276
1039,973.3,60,0.03,25.54514,76.864787,337.987371510656,0,0,-1.70276
1040,973.3,24,0.04,25.545137,76.864782,337.987371510656,0,0,-1.70276
1041,973.31,24,0.03,25.545137,76.864777,337.901374545036,0,0,-1.70276
1042,973.32,36,0.03,25.545135,76.864778,337.815378294854,0,0,-1.70276
1043,973.33,12,0.03,25.545135,76.864775,337.729382760106,0,0,-1.70276
1044,973.33,24,0.04,25.545135,76.864773,337.729382760106,0,0,-1.70276
1045,973.33,12,0.04,25.545137,76.864779,337.729382760106,0,0,-1.70276
1046,973.33,60,0.03,25.54514,76.864766,337.729382760106,0,0,-1.70276
1047,973.33,24,0.04,25.545133,76.864768,337.729382760106,0,0,-1.70276
1048,973.34,36,0.04,25.545136,76.864775,337.643387940777,0,0,-1.70276
1049,973.35,24,0.03,25.545139,76.864764,337.557393836847,0,0,-1.70276
1050,973.35,12,0.03,25.54514,76.864763,337.557393836847,0,0,-1.70276
1051,973.36,36,0.04,25.545137,76.864779,337.471400448306,0,0,-1.70276
1052,973.36,36,0.03,25.545135,76.86477,337.471400448306,0,0,-1.70276
1053,973.37,48,0.04,25.545136,76.864774,337.385407775141,0,0,-1.70276
1054,973.37,48,0.04,25.545141,76.864764,337.385407775141,0,0,-1.70276
1055,973.38,24,0.04,25.545137,76.864781,337.299415817344,0,0,-1.70276
1056,973.38,12,0.04,25.545138,76.864767,337.299415817344,0,0,-1.70276
1057,973.38,12,0.03,25.545136,76.864765,337.299415817344,0,0,-1.70276
1058,973.39,36,0.03,25.545137,76.86478,337.213424574893,0,0,-1.70276
1059,973.39,72,0.04,25.545135,76.864779,337.213424574893,0,0,-1.70276
1060,973.39,24,0.04,25.545133,76.864766,337.213424574893,0,0,-1.70276
1061,973.39,108,0.04,25.545131,76.864771,337.213424574893,0,0,-1.70276
1062,973.4,36,0.04,25.545137,76.864782,337.127434047782,0,0,-1.70276
1063,973.4,12,0.03,25.545135,76.864772,337.127434047782,0,0,-1.70276
1064,973.4,24,0.03,25.54514,76.864767,337.127434047782,0,0,-1.70276
1065,973.4,0,0.04,25.54513,76.864766,337.127434047782,0,0,-1.70276
1066,973.4,12,0.03,25.545137,76.864772,337.127434047782,0,0,-1.70276
1067,973.4,48,0.03,25.545134,76.864776,337.127434047782,0,0,-1.70276
1068,973.41,12,0.04,25.545139,76.864766,337.041444235992,0,0,-1.70276
1069,973.41,24,0.04,25.545139,76.864766,337.041444235992,0,0,-1.70276
1070,973.41,0,0.03,25.545136,76.864766,337.041444235992,0,0,-1.70276
1071,973.42,24,0.04,25.545131,76.864768,336.955455139512,0,0,-1.70276
1072,973.42,36,0.04,25.545135,76.864767,336.955455139512,0,0,-1.70276
1073,973.42,60,0.03,25.545137,76.864773,336.955455139512,0,0,-1.70276
1074,973.42,12,0.04,25.545138,76.864772,336.955455139512,0,0,-1.70276
1075,973.42,36,0.04,25.545137,76.864773,336.955455139512,0,0,-1.70276
1076,973.42,36,0.04,25.545134,76.864777,336.955455139512,0,0,-1.70276
1077,973.43,24,0.03,25.545137,76.864776,336.869466758333,0,0,-1.70276
1078,973.43,36,0.04,25.545139,76.864765,336.869466758333,0,0,-1.70276
1079,973.43,48,0.03,25.545139,76.864765,336.869466758333,0,0,-1.70276
1080,973.43,12,0.03,25.545139,76.864765,336.869466758333,0,0,-1.70276
1081,973.43,24,0.03,25.545136,76.864765,336.869466758333,0,0,-1.70276
1082,973.43,36,0.03,25.545137,76.864773,336.869466758333,0,0,-1.70276
1083,973.43,0,0.03,25.545136,76.864772,336.869466758333,0,0,-1.70276
1084,973.43,24,0.03,25.545136,76.864775,336.869466758333,0,0,-1.70276
1085,973.44,0,0.04,25.545135,76.864772,336.78347909243,0,0,-1.70276
1086,973.44,24,0.04,25.545137,76.864781,336.78347909243,0,0,-1.70276
1087,973.44,48,0.04,25.545133,76.864768,336.78347909243,0,0,-1.70276
1088,973.44,12,0.03,25.54513,76.864766,336.78347909243,0,0,-1.70276
1089,973.44,12,0.03,25.545132,76.864766,336.78347909243,0,0,-1.70276
1090,973.44,12,0.03,25.545138,76.864771,336.78347909243,0,0,-1.70276
1091,973.44,12,0.04,25.545138,76.864771,336.78347909243,0,0,-1.70276
1092,973.44,0,0.04,25.54514,76.864773,336.78347909243,0,0,-1.70276
1093,973.44,24,0.03,25.545136,76.864775,336.78347909243,0,0,-1.70276
1094,973.44,96,0.03,25.545135,76.864774,336.78347909243,0,0,-1.70276
1095,973.44,48,0.03,25.545132,76.86477,336.78347909243,0,0,-1.70276
1096,973.45,60,0.04,25.545135,76.864779,336.697492141803,0,0,-1.70276
1097,973.45,24,0.03,25.545136,76.864768,336.697492141803,0,0,-1.70276
1098,973.45,60,0.04,25.545138,76.864773,336.697492141803,0,0,-1.70276
1099,973.45,36,0.03,25.545134,76.864778,336.697492141803,0,0,-1.70276
1100,973.46,24,0.04,25.545137,76.864776,336.611505906428,0,0,-1.70276
1101,973.46,36,0.04,25.545136,76.864772,336.611505906428,0,0,-1.70276
1102,973.46,72,0.03,25.545139,76.864773,336.611505906428,0,0,-1.70276
1103,973.46,24,0.03,25.545135,76.864778,336.611505906428,0,0,-1.70276
1104,973.46,24,0.03,25.545127,76.864776,336.611505906428,0,0,-1.70276
1105,973.46,24,0.04,25.54512,76.864768,336.611505906428,0,0,-1.70276
1106,973.47,48,0.03,25.54514,76.864765,336.525520386299,0,0,-1.70276
1107,973.47,60,0.03,25.545137,76.864772,336.525520386299,0,0,-1.70276
